name,location,datetime,followers,likes,retweets,tweet
AndruEdwards,Seattle,14-03-2022 18:03,56599,4,0,"3-way full-speed connection in rumored Mac Pro chip, not based on M1 Ultra? 👀🤯 https://t.co/5dOb1LZQAo"
Coolretro72,London Paris Ludlow,14-03-2022 17:51,21740,0,2,"RT @petapixel: While the M1 Ultra is the last M1 chip Apple is making, it certainly isnt going to be the companys last ever. 

A new repo…"
WRFoxKidsNation,"Dayton, OH",14-03-2022 07:46,1973,0,6,"RT @Reuters: ICYMI: Apple launches a new monitor called Studio Display that can be paired with any Mac, including Macbook Air and Macbook P…"
One_one200,,14-03-2022 07:05,129,0,6,"RT @Reuters: ICYMI: Apple launches a new monitor called Studio Display that can be paired with any Mac, including Macbook Air and Macbook P…"
degamble2,"Nashville - Music City, USA",14-03-2022 05:22,782,0,6,"RT @Reuters: ICYMI: Apple launches a new monitor called Studio Display that can be paired with any Mac, including Macbook Air and Macbook P…"
growitknowledge,,14-03-2022 03:37,12,0,2,"RT @kamalakannanr19: Apple announced the Studio Display, a 27inch flat panel computer monitor in its recent event. It has a 5K retina displ…"
MohamedIbahim4,,14-03-2022 03:28,1374,0,6,"RT @Reuters: ICYMI: Apple launches a new monitor called Studio Display that can be paired with any Mac, including Macbook Air and Macbook P…"
Reuters,Around the world,14-03-2022 03:20,24844546,31,6,"ICYMI: Apple launches a new monitor called Studio Display that can be paired with any Mac, including Macbook Air an… https://t.co/PiL0T3U4e3"
tu_invernadero,"Olathe, KS",14-03-2022 01:41,11,0,0,$AAPL I love apple but standard Mac studio with standard studio monitor with keyboard and trackpad $4200 before taxes. Crazy 📣
Cory5412,"Arizona, USA",13-03-2022 23:15,268,0,0,"IDK its weird to think about. I could buy a Mac Studio, the base config is good enough for me and I basically have… https://t.co/e7YsbSVMpr"
TechKingMike,,13-03-2022 23:04,2398,0,1,"RT @trentstech: 🔮

Apple will lead you to believe there is no M1 iMac Pro coming

All the focus will be on the Studio monitor, Mac studio,…"
trentstech,"Ohio, USA",13-03-2022 23:01,3280,8,1,"🔮

Apple will lead you to believe there is no M1 iMac Pro coming

All the focus will be on the Studio monitor, Mac… https://t.co/4b5jO9qXNn"
DennySetiady,Indonesia / OZ / LA / SF / NYC,14-03-2022 20:59,204,0,19,RT @verge: The 7 biggest announcements from Apple’s Peek Performance event https://t.co/StouIBIUGX https://t.co/ovEGP1IYel
Gadgets360,Indias most popular tech site,14-03-2022 17:30,364223,15,1,"Apples Peek Performance event was all about a new iPhone SE, Mac Studio, and more. Heres what we think… https://t.co/339xkng4V9"
CompHardInc,Nebraska,14-03-2022 16:56,1199,0,0,"At its March 8th Peek Performance event, Apple unveiled the impressive new Mac Studio—powered by the M1 Ultra chip—… https://t.co/OT1z0PrmKs"
MacObserver,TMO Towers,14-03-2022 13:01,25294,0,0,"In this episode, @GeekTells and @jgamet look at Apples just-announced iPhone SE 3, M1 iPad Air, the Mac Studio, an… https://t.co/YuSjSoYNJk"
livenowfox,United States,13-03-2022 19:30,3772,1,0,"Apple unveiled a slew of new products during the company""s virtual Peek Performance event this week.
https://t.co/S79QG9OpQW"
MichelleGybels,"Zonhoven, België",13-03-2022 18:42,140,0,3,"RT @JonnyDaenen: A brand new #MacStudio with #M1Ultra, a 27 #StudioDisplay, an M1 #iPadAir, an #iPhoneSE upgrade &amp; #AppleTVPlus updates!!🚀…"
JonnyDaenen,Zonhoven,13-03-2022 18:39,340,12,3,"A brand new #MacStudio with #M1Ultra, a 27 #StudioDisplay, an M1 #iPadAir, an #iPhoneSE upgrade &amp; #AppleTVPlus upd… https://t.co/3DmWb239th"
_WEPSY_,in ,13-03-2022 16:04,33,0,19,RT @verge: The 7 biggest announcements from Apple’s Peek Performance event https://t.co/StouIBIUGX https://t.co/ovEGP1IYel
TdevelopsYT,"Ilorin, Nigeria",13-03-2022 15:39,425,0,6,"RT @TWJBOfficial: Peek Performance - #AppleEvent Reaction | M1 Ultra Mac Studio, Studio Display...
https://t.co/veDHjsJnZa
https://t.co/veD…"
NurdanAgaoglu,"Istanbul, Turkey",13-03-2022 13:00,640,0,1,RT @CansuCanal: Apple’s Peek Performance event: the 7 biggest announcements - The Verge https://t.co/IgeO8zzUY3
CansuCanal,Made in Türkiye,13-03-2022 11:42,593,0,1,Apple’s Peek Performance event: the 7 biggest announcements - The Verge https://t.co/IgeO8zzUY3
ivanlamtmt,,13-03-2022 10:34,63,0,6,"RT @neiltwitz: Great roundup analysis of Spring #AppleEvent by @GadgetFreak4U 

Indeed, Peek Performance 

https://t.co/ZXQYy10cOf https:…"
apple_address,,14-03-2022 23:08,3,0,0,"Check out my recent video!  Apple Flexed! Studio Suite - M1 Ultra!
https://t.co/EgmJWoUeeT"
gassee,,14-03-2022 16:05,16938,0,1,"RT @rbmacdonald: @gassee FYI, Apple’s explanation for the 2 lb difference between the Mac Studio with M1 Max and the M1 Ultra variant is no…"
TTBusinessTech,"HQ: Newton, MA",14-03-2022 15:59,15834,0,0,@Apple doubled down on its commitment to creatives with an even faster processor called the #M1Ultra in the Mac Pro… https://t.co/O48JIFJT2m
fylberttan,When you least expected ,14-03-2022 15:17,295,0,27,RT @verge: Apple explains why the M1 Ultra-equipped Mac Studio is two pounds heavier https://t.co/lHDLVaJW9l https://t.co/6sDg6U1J9h
GadgetFreak4U,India,14-03-2022 14:18,1764,0,2,"RT @CounterPointTR: At its first launch event of 2022, @Apple announced a new #iPhoneSE with refreshed hardware and #5G connectivity, a new…"
SmithlineB,"Camas, WA",13-03-2022 21:20,14,0,0,@tim_cook @Apple Would have had my money had I been able to purchase with store delivery the #StudioMonitor along w… https://t.co/6gbX62pvIW
slideme,"Seattle, USA",13-03-2022 17:05,3878,0,0,The biggest stories this week came from Apples first event of 2022. The Cupertino firm unveiled the iPhone SE (202… https://t.co/pzOMVtWotY
gregdoesthings,"Place, USA",14-03-2022 20:06,106,3,0,"@GingerHippyGam1 This might be cheating, but I just got these for a free a few weeks ago. The tower doesnt work, b… https://t.co/LoG6ueL7qz"
MackieGear,"Bothell, WA, USA, Earth",14-03-2022 16:42,32769,0,1,"RT @djMaxtrim: Back Again With New Product!
This time, featuring @MackieGear Stealthbar, stealthy sound bar but does it sound as good as a…"
Mark_Worsnop256,"Reno, NV",14-03-2022 23:27,88,0,64,RT @JonyIveParody: Trying to decide if I want to buy a fully loaded Mac Studio with M1 Ultra or fill up the tank of my car.
Starscream9559,Anywhere.,14-03-2022 23:26,194,0,68,"RT @austinnotduncan: Mac Studio at $2000 is terrific. M1 Max is incredibly powerful, it’s nice that M1 Ultra exists but pretty overkill for…"
Sheeridan,Brussels,14-03-2022 23:12,55,0,0,#daringfireball The Geekbench multiprocessor score for M1 Ultra is 24k - barely just below the 25k score for the 64… https://t.co/FWdRwdOFnq
LogicStudio,The Internetz,14-03-2022 22:15,12020,1,0,"* Optimized performance for M1 Max and M1 Ultra on the new Mac Studio
* Includes stability improvements and bug fixes"
NTFTWT,"Bay Area, CA",14-03-2022 21:45,4473,3,0,@SaundersTech Well I mean both the M1 Ultra Mac Studio and Studio display that I ordered are bring prepared for shipment so.. lol
SaundersTech,,14-03-2022 21:44,20227,1,0,@NTFTWT This picture doesn’t contain the M1 Ultra Mac Studio so I am unfollowing &amp; unblocking u now 😊
AstridDesmet,"Beveren-Leie, Belgium",14-03-2022 21:10,158,0,64,RT @JonyIveParody: Trying to decide if I want to buy a fully loaded Mac Studio with M1 Ultra or fill up the tank of my car.
SomeoneAD7,,14-03-2022 20:24,1,0,1625,"RT @MKBHD: Since I know ya’ll will ask, a maxed-out Mac Studio with M1 Ultra 8TB of SSD = $7999 https://t.co/si0m7jjUHE"
SomeoneAD7,,14-03-2022 20:24,1,0,887,"RT @MKBHD: Studio Display: $1599 starting

Mac Studio with M1 Max: $1999
Mac Studio with M1 Ultra: $3999 https://t.co/zMSm5Msgud"
TayoAdetola,"California, USA",14-03-2022 20:24,105,0,64,RT @JonyIveParody: Trying to decide if I want to buy a fully loaded Mac Studio with M1 Ultra or fill up the tank of my car.
gadgetboy,"Austin, TX",19-03-2022 23:55,4176,0,0,Mac Studio teardown reveals potentially upgradeable SSD storage https://t.co/JUt82HtPjz
nazmulmarketer1,Bangladesh,19-03-2022 23:50,823,0,0,"Apple execs share background on designing Mac Studio and Studio Display I/O, thermals,a0more https://t.co/7Q5tbiO5wS"
truphotos,Singapore,19-03-2022 23:45,665,0,0,Mac Studio hands-on: Unboxing and first impressions https://t.co/Qk7hBligan #technology #computer #review #apple https://t.co/uGIqGWBC6S
jasonandrade,"Wollongong, Australia",19-03-2022 23:39,785,0,0,@RossFloate Apple release Mac Studio with JPU.
shameermulji,"Vancouver, BC",19-03-2022 23:35,265,0,14,"RT @maryspender: The new @apple Mac Studio is so much more than the sum of its parts. It’s opportunity. It’s looking into my future, and sa…"
eggry,"Mars, Hwaseong",19-03-2022 23:34,3514,0,27,RT @verge: Mac Studio teardown reveals potentially upgradeable SSD storage https://t.co/nI9VOoAA8z https://t.co/yl1g2v69rV
VeeShostak,,19-03-2022 23:34,691,0,0,Mac Studio teardown reveals potentially upgradeable SSD storage https://t.co/zaRD90rQwX https://t.co/6c1VaRqbDi
Qnoox,🏝🧙‍♂️👨‍💻,19-03-2022 23:42,459,0,0,@chris__sev @Apple you heard wrong actually she asked for the m1 ultra as her first computer 😇👌 how cool would that… https://t.co/bVdKVdG9Hn
r_ajmi,Uzbekistan,19-03-2022 23:31,745,0,3,RT @axi0mX: Launch day Mac Studio with Apple M1 Ultra has macOS 12.2 (21D2048) and iBoot-7429.81.3 preinstalled.
TferThomas,"Brisbane, Australia",19-03-2022 23:30,14661,0,0,"Apple M1 Ultra Benchmarked, Gets Destroyed by the RTX 3090 https://t.co/ncxsJkTC9o"
axi0mX,checkra.in,19-03-2022 23:26,67357,64,3,Launch day Mac Studio with Apple M1 Ultra has macOS 12.2 (21D2048) and iBoot-7429.81.3 preinstalled.
Lin_ling_88,"Manhattan, NY",19-03-2022 23:25,3298,5,0,"Apple M1 Ultras GPU Gets Destroyed By A #GeForce 
_RTX 3090 In #Benchmark Battle | HotHardware 😜

$AAPL 🪓 $NVDA   https://t.co/UyQc2s1hVz"
SentientCRT,"Washington, USA",19-03-2022 22:51,1465,0,153,RT @NanoRaptor: Rumours are that Apple will be putting wafer offcuts from the giant M1 Ultra process to good use in an upcoming Mac Studio…
xxibtear,,19-03-2022 23:59,891,0,48,"RT @VadimYuryev: World FIRST Exclusive Mac Studio full teardown! Check out the M1 Ultra chip! Video: https://t.co/hSWwQzPZfA

Support our e…"
netzmann,Munich / Ammersee region ,19-03-2022 23:59,385,0,0,Mac Studio FULL Teardown - M1 Ultra chip REVEALED! https://t.co/PvVoQd29bi
AthanasiosMora1,,19-03-2022 23:29,49,0,19,"RT @wccftech: Apple M1 Ultra Chip Is Nearly 3 Times Bigger Than AMD’s Ryzen CPUs, Benchmarks Show Desktop Intel &amp; AMD CPUs Still Ahead http…"
Ru_NRD,"Johannesburg, South Africa",19-03-2022 23:26,1038,0,19,"RT @wccftech: Apple M1 Ultra Chip Is Nearly 3 Times Bigger Than AMD’s Ryzen CPUs, Benchmarks Show Desktop Intel &amp; AMD CPUs Still Ahead http…"
programmer_00P,"Hyderabad, India",19-03-2022 23:22,401,0,21,RT @VadimYuryev: Some close up shots from our Mac Studio teardown revealing the intricate details of the power supply and M1 Ultra SoC pack…
1amageek,日本 東京,19-03-2022 22:29,3807,0,21,RT @VadimYuryev: Some close up shots from our Mac Studio teardown revealing the intricate details of the power supply and M1 Ultra SoC pack…
Jermain72803447,,19-03-2022 22:23,0,0,14,"RT @mashable: Apple’s most powerful chip yet, in a very compact computer. #AppleEvent 
https://t.co/jHt4lqMldT"
azrinsunbae,,19-03-2022 22:11,1061,0,21,RT @VadimYuryev: Some close up shots from our Mac Studio teardown revealing the intricate details of the power supply and M1 Ultra SoC pack…
Israel_Mtz,,19-03-2022 21:51,142,0,24,"RT @thurrott: Apple M1 Ultra Chip Is Nearly 3 Times Bigger Than AMD’s Ryzen CPUs, Benchmarks Show Desktop Intel &amp; AMD CPUs Still Ahead

S…"
darthloop,,19-03-2022 21:50,74,0,24,"RT @thurrott: Apple M1 Ultra Chip Is Nearly 3 Times Bigger Than AMD’s Ryzen CPUs, Benchmarks Show Desktop Intel &amp; AMD CPUs Still Ahead

S…"
krzysiek_borek,Southampton,19-03-2022 21:42,510,0,24,"RT @thurrott: Apple M1 Ultra Chip Is Nearly 3 Times Bigger Than AMD’s Ryzen CPUs, Benchmarks Show Desktop Intel &amp; AMD CPUs Still Ahead

S…"
gajewskimaciej,Polska,19-03-2022 21:35,2702,0,24,"RT @thurrott: Apple M1 Ultra Chip Is Nearly 3 Times Bigger Than AMD’s Ryzen CPUs, Benchmarks Show Desktop Intel &amp; AMD CPUs Still Ahead

S…"
matzenordwind,Rostock,19-03-2022 21:32,169,0,24,"RT @thurrott: Apple M1 Ultra Chip Is Nearly 3 Times Bigger Than AMD’s Ryzen CPUs, Benchmarks Show Desktop Intel &amp; AMD CPUs Still Ahead

S…"
gnarlygeek,"Central Virginia, USA",19-03-2022 21:30,85,0,24,"RT @thurrott: Apple M1 Ultra Chip Is Nearly 3 Times Bigger Than AMD’s Ryzen CPUs, Benchmarks Show Desktop Intel &amp; AMD CPUs Still Ahead

S…"
thurrott,"Lower Macungie, PA",19-03-2022 21:24,118896,298,24,"Apple M1 Ultra Chip Is Nearly 3 Times Bigger Than AMD’s Ryzen CPUs, Benchmarks Show Desktop Intel &amp; AMD CPUs Still… https://t.co/xyixjJo4x2"
developeruwu,"Houston, TX",19-03-2022 22:42,1403,0,2,RT @tme_michael: Just dropped the 10th edition of my Newsletter - talking about what Macs we can expect over the next year or so. It covers…
DamonBreck,"Schertz, TX",19-03-2022 18:31,47,2,0,"@JoshDWalrath The silicon for this monster is almost as big as Threadripper’s 1,008 square mm.

I’ve read reports t… https://t.co/DuGe1FMRSE"
ChhetriVivek,India,19-03-2022 14:49,282,0,0,"RT gizbot It is now confirmed that the RTX 3090 is still the most powerful consumer-grade graphics card.
https://t.co/msY3xueX8Y"
gizbot,,19-03-2022 14:30,24620,2,1,"It is now confirmed that the RTX 3090 is still the most powerful consumer-grade graphics card.
https://t.co/eNq2XZSgrK"
avtechjunkies,"Dublin, Ireland",19-03-2022 13:44,1119,0,0,Apple’s chips are on the table - The Verge https://t.co/gB4fvFxCXp #AllThingsTechIE #avtweeps #proav #AVintheAM
moonpixelcreate,"Cairns, Australia",19-03-2022 11:32,9171,5,0,"Creative writing tips:
*Write at least once every year.
*Treat every rejection as an opportunity to weep.
*Throw pe… https://t.co/ZbGeOB1qef"
Apple_Tomorrow,,19-03-2022 07:56,10523,14,0,"Octane X on the Mac is getting almost perfect scaling with Apple Silicon!
16 core M1 Pro - 13.1m
32 core M1 Max - 7… https://t.co/8jl30I9g39"
flixboards,Online,18-03-2022 23:30,1905,0,0,"Apple Silicon M1 Ultra—A Deep Dive, and What It Means for the Mac Pro |  #movies #entertainment https://t.co/lQfBwZOLIf"
mirza_jpg,"Dubai, United Arab Emirates",18-03-2022 22:08,120,0,0,Why do I have a feeling that the Apple Silicon Mac Pros processor is gonna be called M1 Ultra Pro Max 😂😂#apple #MacStudio
PhilipTobias,"Boulder, CO",18-03-2022 19:26,197,0,0,Apple’s chips are on the table https://t.co/SdhNdRe5SH
ShortFormErnie,In a Markdown editor,18-03-2022 17:40,6992,1,0,"Hey Apple, it’s still not too late to support eGPUs on Apple Silicon. https://t.co/vVPnTUvJPD"
tme_michael,"Brooklyn, NY",18-03-2022 15:10,2191,4,2,Just dropped the 10th edition of my Newsletter - talking about what Macs we can expect over the next year or so. It… https://t.co/HVV26UTWMW
ixistenz,switzerland,18-03-2022 13:16,839,0,0,"arm rules ... 
https://t.co/Z66gypyoQP"
PeterCohenRCR,United States,18-03-2022 12:15,89,2,0,The idea of Apple finding markets for its silicon beyond its own products begins to look VERY interesting when you… https://t.co/967YxRqJ6a
EshuMarneedi,"Orlando, Florida",19-03-2022 22:03,55,0,0,@Edubs11 @MaxWinebach The monitor? Yes. The Mac Studio? No.
Adamski,Calgary/Chestermere,19-03-2022 21:56,3405,0,1,RT @jessekoepkecuts: Any recommendations for a 4K 32” editing monitor that’s sub $1000? There’s the new Apple Studio Monitor but I’d like s…
MarioGuzman,"Beaverton, OR",19-03-2022 21:10,888,44,0,Here’s my final setup! Not sure how I like it so may move things around. I can put the Mac Studio behind the angled… https://t.co/zhAsT4sPKD
louise01067,Internet,19-03-2022 20:55,1301,0,0,The Perfect Mac Studio Companion: INNOCN 27″ 4K Designers Computer Monitor 27C1U https://t.co/y5Xk8Iqr8k
Gordon_Keenan,Glasgow,19-03-2022 20:21,233,2,0,The only things missing… Mac Stdio and Studio Monitor! Still I can flick the cable around my desk and pretend!
markimark35,Wakefield England,19-03-2022 19:43,1301,5,0,So I decided to treat myself to a new M1 Mac Mini and a 35” ultra wide monitor. #MusicProduction #Studio https://t.co/pLfc03I4wd
vrodic,Croatia,19-03-2022 19:06,161,0,0,"@ReneRebeTM @stephenrobles with a Mac Studio monitor (I have 5K Ultrafine that is very similar) its not :) 

any g… https://t.co/MS8u0a3hO8"
mbatha_ntando,Somewhere in South Africa,19-03-2022 17:35,106,0,0,Imagine buying a max. out Mac Pro tower with xdr monitor for 70-80k USD then a year later Apple releases a Mac Ultr… https://t.co/AAQj4zd6sb
mrestyle,"Winnipeg, Manitoba, Shambhala",19-03-2022 17:14,655,2,0,It’s amazing how my iMac which was perfectly fine prior to me researching the new #MacStudio is now acting up. I th… https://t.co/m5ESA5YKhK
djbressler,NYC,19-03-2022 16:14,2143,0,0,"@daringfireball Youve probably heard from many others by now (no need to respond), but that size bug with external… https://t.co/KweaM6rCmr"
Joshxx_Official,"South West, England",19-03-2022 12:57,1350,1,0,i Would Recommend Everyone to Buy The Brand New Apple Mac Studio/Studio Monitor/Display Well Worth The Money Specially Here in The UK
mrdeanjackson,,19-03-2022 12:29,166,1,0,"@UltraLinx Definitely ordering the Mac studio. Not sure if I can justify the monitor though, currently running dual… https://t.co/auq7OKguDA"
leemilmore,"Durham, UK",19-03-2022 12:08,122,1,0,@GunnComics Yes. USBC is better so an older monitor might be an issue. If you decided to go for the new Mac mini st… https://t.co/BPD4P8cuHN
RubyQuailDesign,"Melbourne, Australia (Naarm)",19-03-2022 23:52,669,0,153,RT @NanoRaptor: Rumours are that Apple will be putting wafer offcuts from the giant M1 Ultra process to good use in an upcoming Mac Studio…
